run_name,fpr,tpr
xgb-d4-lr10-n300,0.9824032442916336,1.0
xgb-d4-lr10-n300,0.9849775191748215,1.0
xgb-d4-lr10-n300,0.9871815216433042,1.0
xgb-d4-lr10-n300,0.9896323723882571,1.0
xgb-d4-lr10-n300,0.9927179758441329,1.0
xgb-d4-lr10-n300,0.9952040906285815,1.0
xgb-d4-lr10-n300,1.0,1.0
xgb-d6-lr05-n500,0.0,0.0
xgb-d6-lr05-n500,1.7666908114410895e-05,0.7244897959183674
xgb-d6-lr05-n500,0.00014133526491528716,0.8367346938775511
xgb-d6-lr05-n500,0.000512340335317916,0.8775510204081632
xgb-d6-lr05-n500,0.008974789322120735,0.9081632653061225
xgb-d6-lr05-n500,0.01888592477430525,0.9285714285714286
xgb-d6-lr05-n500,0.0332314541632069,0.9285714285714286
xgb-d6-lr05-n500,0.037206508488949346,0.9285714285714286
xgb-d6-lr05-n500,0.042488914015158204,0.9285714285714286
xgb-d6-lr05-n500,0.048407328233485855,0.9285714285714286
xgb-d6-lr05-n500,0.05575676200908079,0.9285714285714286
xgb-d6-lr05-n500,0.06278819143861633,0.9285714285714286
xgb-d6-lr05-n500,0.06944861579774923,0.9285714285714286
xgb-d6-lr05-n500,0.07711605391940357,0.9285714285714286
xgb-d6-lr05-n500,0.09531296927724679,0.9387755102040817
xgb-d6-lr05-n500,0.10900482306591523,0.9387755102040817
xgb-d6-lr05-n500,0.11439323004081056,0.9387755102040817
xgb-d6-lr05-n500,0.12025864353479497,0.9387755102040817
xgb-d6-lr05-n500,0.130664452414183,0.9387755102040817
xgb-d6-lr05-n500,0.14661767044149604,0.9387755102040817
xgb-d6-lr05-n500,0.15492111725526916,0.9489795918367347
xgb-d6-lr05-n500,0.16868363867639524,0.9489795918367347
xgb-d6-lr05-n500,0.17811776760949066,0.9489795918367347
xgb-d6-lr05-n500,0.18910658445665424,0.9489795918367347
xgb-d6-lr05-n500,0.19626168224299065,0.9489795918367347
xgb-d6-lr05-n500,0.20827517976079007,0.9591836734693877
xgb-d6-lr05-n500,0.21267423988127837,0.9693877551020408
xgb-d6-lr05-n500,0.21749730579651255,0.9693877551020408
xgb-d6-lr05-n500,0.22157836157094146,0.9693877551020408
xgb-d6-lr05-n500,0.23196650354221507,0.9693877551020408
xgb-d6-lr05-n500,0.2417539706375987,0.9693877551020408
xgb-d6-lr05-n500,0.2493154073105666,0.9693877551020408
xgb-d6-lr05-n500,0.25339646308499547,0.9693877551020408
xgb-d6-lr05-n500,0.2602512234333869,0.9693877551020408
xgb-d6-lr05-n500,0.27101037047506316,0.9693877551020408
xgb-d6-lr05-n500,0.2834832076038373,0.9693877551020408
xgb-d6-lr05-n500,0.2892602865572496,0.9693877551020408
xgb-d6-lr05-n500,0.2942776884617423,0.9693877551020408
xgb-d6-lr05-n500,0.29662738724095894,0.9693877551020408
xgb-d6-lr05-n500,0.30118544953447696,0.9693877551020408
xgb-d6-lr05-n500,0.3051605038602194,0.9693877551020408
xgb-d6-lr05-n500,0.30618518453085525,0.9693877551020408
xgb-d6-lr05-n500,0.31247460381958553,0.9693877551020408
xgb-d6-lr05-n500,0.315460311290921,0.9693877551020408
xgb-d6-lr05-n500,0.32519477766196137,0.9693877551020408
xgb-d6-lr05-n500,0.32902849672278855,0.9693877551020408
xgb-d6-lr05-n500,0.3322438739996113,0.9693877551020408
xgb-d6-lr05-n500,0.3402823171916683,0.9795918367346939
xgb-d6-lr05-n500,0.34395703407946576,0.9795918367346939
xgb-d6-lr05-n500,0.3460063954207374,0.9795918367346939
xgb-d6-lr05-n500,0.350847128244086,0.9795918367346939
xgb-d6-lr05-n500,0.35517552073211667,0.9795918367346939
xgb-d6-lr05-n500,0.35840856491705386,0.9795918367346939
xgb-d6-lr05-n500,0.3624719537833684,0.9795918367346939
xgb-d6-lr05-n500,0.3701570588131371,0.9795918367346939
xgb-d6-lr05-n500,0.3740614455064219,0.9795918367346939
xgb-d6-lr05-n500,0.3791848488596011,0.9795918367346939
xgb-d6-lr05-n500,0.3846969241912973,0.9795918367346939
xgb-d6-lr05-n500,0.39497906471388444,0.9795918367346939
xgb-d6-lr05-n500,0.40411285620903487,0.9795918367346939
xgb-d6-lr05-n500,0.4117626274225748,0.9795918367346939
xgb-d6-lr05-n500,0.41563168029963077,0.9795918367346939
xgb-d6-lr05-n500,0.420843418193382,0.9795918367346939
xgb-d6-lr05-n500,0.42418246382700564,0.9795918367346939
