run_name,precision,recall
xgb-d4-lr10-n300,0.0023729725762653814,0.9897959183673469
xgb-d4-lr10-n300,0.0023898100470570844,0.9897959183673469
xgb-d4-lr10-n300,0.0024069478908188588,0.9897959183673469
xgb-d4-lr10-n300,0.002424030387844862,0.9897959183673469
xgb-d4-lr10-n300,0.0024416028997180828,0.9897959183673469
xgb-d4-lr10-n300,0.002459307337356118,0.9897959183673469
xgb-d4-lr10-n300,0.002476954112509895,0.9897959183673469
xgb-d4-lr10-n300,0.002495048486251511,0.9897959183673469
xgb-d4-lr10-n300,0.002513474295190713,0.9897959183673469
xgb-d4-lr10-n300,0.0025321081758379453,0.9897959183673469
xgb-d4-lr10-n300,0.00255135590099687,0.9897959183673469
xgb-d4-lr10-n300,0.0025704216021411345,0.9897959183673469
xgb-d4-lr10-n300,0.0025898435414107974,0.9897959183673469
xgb-d4-lr10-n300,0.0026097718467498923,0.9897959183673469
xgb-d4-lr10-n300,0.0026302944845165138,0.9897959183673469
xgb-d4-lr10-n300,0.0026509975403115607,0.9897959183673469
xgb-d4-lr10-n300,0.0026715139497094386,0.9897959183673469
xgb-d4-lr10-n300,0.002692350394137893,0.9897959183673469
xgb-d4-lr10-n300,0.0027141218276952347,0.9897959183673469
xgb-d4-lr10-n300,0.0027357851985559565,0.9897959183673469
xgb-d4-lr10-n300,0.002757953996190043,0.9897959183673469
xgb-d4-lr10-n300,0.002780086555272133,0.9897959183673469
xgb-d4-lr10-n300,0.002802982141825117,0.9897959183673469
xgb-d4-lr10-n300,0.002826422681313558,0.9897959183673469
xgb-d4-lr10-n300,0.002849923610294982,0.9897959183673469
xgb-d4-lr10-n300,0.0028739037686655606,0.9897959183673469
xgb-d4-lr10-n300,0.0029008044498938365,0.9897959183673469
xgb-d4-lr10-n300,0.002925475766806406,0.9897959183673469
xgb-d4-lr10-n300,0.0029509293906482916,0.9897959183673469
xgb-d4-lr10-n300,0.0029763731205891377,0.9897959183673469
xgb-d4-lr10-n300,0.0030023523585489664,0.9897959183673469
xgb-d4-lr10-n300,0.0030292620467817994,0.9897959183673469
xgb-d4-lr10-n300,0.0030564658432064534,0.9897959183673469
xgb-d4-lr10-n300,0.0030837704657447145,0.9897959183673469
xgb-d4-lr10-n300,0.003111866799268551,0.9897959183673469
xgb-d4-lr10-n300,0.0031418021636328303,0.9897959183673469
xgb-d4-lr10-n300,0.0031709709055246812,0.9897959183673469
xgb-d4-lr10-n300,0.0032005807239251657,0.9897959183673469
xgb-d4-lr10-n300,0.0032312868516606147,0.9897959183673469
xgb-d4-lr10-n300,0.0032624781380330954,0.9897959183673469
xgb-d4-lr10-n300,0.0032941655912517827,0.9897959183673469
xgb-d4-lr10-n300,0.003326474622770919,0.9897959183673469
xgb-d4-lr10-n300,0.0033603547426037553,0.9897959183673469
xgb-d4-lr10-n300,0.0033938630558762815,0.9897959183673469
xgb-d4-lr10-n300,0.0034275618374558304,0.9897959183673469
xgb-d4-lr10-n300,0.003462307252998287,0.9897959183673469
xgb-d4-lr10-n300,0.0034975120790365615,0.9897959183673469
xgb-d4-lr10-n300,0.0035334401865073583,0.9897959183673469
xgb-d4-lr10-n300,0.003570114096429886,0.9897959183673469
xgb-d4-lr10-n300,0.003607825634159042,0.9897959183673469
xgb-d4-lr10-n300,0.003646205315190016,0.9897959183673469
xgb-d4-lr10-n300,0.0036852703164773374,0.9897959183673469
xgb-d4-lr10-n300,0.0037254676037946,0.9897959183673469
xgb-d4-lr10-n300,0.003766551469731682,0.9897959183673469
xgb-d4-lr10-n300,0.0038084020416175894,0.9897959183673469
xgb-d4-lr10-n300,0.003850734418420008,0.9897959183673469
xgb-d4-lr10-n300,0.0038944874934757298,0.9897959183673469
xgb-d4-lr10-n300,0.003939086294416244,0.9897959183673469
xgb-d4-lr10-n300,0.003985373269238671,0.9897959183673469
xgb-d4-lr10-n300,0.004031922853104997,0.9897959183673469
xgb-d4-lr10-n300,0.004079401127092271,0.9897959183673469
xgb-d4-lr10-n300,0.004128010894544216,0.9897959183673469
xgb-d4-lr10-n300,0.004178152997932461,0.9897959183673469
xgb-d4-lr10-n300,0.00422971264117211,0.9897959183673469
xgb-d4-lr10-n300,0.004282371639221226,0.9897959183673469
xgb-d4-lr10-n300,0.00433635835307792,0.9897959183673469
xgb-d4-lr10-n300,0.004393115942028986,0.9897959183673469
xgb-d4-lr10-n300,0.004449949536654739,0.9897959183673469
xgb-d4-lr10-n300,0.004510159482959036,0.9897959183673469
xgb-d4-lr10-n300,0.004570728489303553,0.9897959183673469
